ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,149,12,E:System.Windows.FrameworkElement.Loaded,,,,,((DownloadComics.windows.ImportWindows)(target)).Loaded += new System.Windows.RoutedEventHandler(this.Window_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,131,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,131,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,128,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/DownloadComics;component/windows/import/importwindows.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,128,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/DownloadComics;component/windows/import/importwindows.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,111,48,T:System.Windows.Controls.Button,,,,,searchBtn
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,103,48,T:System.Windows.Controls.Button,,,,,addBtn
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,95,50,T:System.Windows.Controls.CheckBox,,,,,isScan
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,87,49,T:System.Windows.Controls.TextBox,,,,,numberPageTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,79,49,T:System.Windows.Controls.TextBox,,,,,comicNameTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,71,49,T:System.Windows.Controls.TextBox,,,,,authorTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,63,49,T:System.Windows.Controls.TextBox,,,,,urlTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\import\ImportWindows.g.i.cs,55,50,T:System.Windows.Controls.ListView,,,,,comicsURLsList
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,204,8,T:System.Windows.RoutedEventArgs,,,,,"private void SearchBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,206,12,T:System.Windows.Controls.TextBox,,,,,"ComicUtility.SearchComic(authorTXT.Text, comicNameTXT.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,206,12,P:System.Windows.Controls.TextBox.Text,,,,,"ComicUtility.SearchComic(authorTXT.Text, comicNameTXT.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,206,12,T:System.Windows.Controls.TextBox,,,,,"ComicUtility.SearchComic(authorTXT.Text, comicNameTXT.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,206,12,P:System.Windows.Controls.TextBox.Text,,,,,"ComicUtility.SearchComic(authorTXT.Text, comicNameTXT.Text);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,190,24,T:System.Uri,,,,,browser.Source = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,190,24,M:System.Uri.#ctor(System.String),,,,,browser.Source = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,190,24,T:System.Uri,,,,,browser.Source = new Uri(url);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,185,16,T:System.Windows.Controls.ListView,,,,,comicsURLsList.SelectedItems.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,185,16,P:System.Windows.Controls.ListBox.SelectedItems,,,,,comicsURLsList.SelectedItems.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,184,16,T:System.Windows.Controls.TextBox,,,,,urlTXT.Text = url;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,184,16,P:System.Windows.Controls.TextBox.Text,,,,,urlTXT.Text = url;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,182,12,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.Invoke(() =>              {                  urlTXT.Text = url;                  comicsURLsList.SelectedItems.Clear();                  try                  {                      if (browser.CoreWebView2 == null)                      {                          browser.Source = new Uri(url);                      }                      else                      {                          browser.CoreWebView2.Navigate(url);                      }                  }                  catch                  {                    }              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,182,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.Invoke(() =>              {                  urlTXT.Text = url;                  comicsURLsList.SelectedItems.Clear();                  try                  {                      if (browser.CoreWebView2 == null)                      {                          browser.Source = new Uri(url);                      }                      else                      {                          browser.CoreWebView2.Navigate(url);                      }                  }                  catch                  {                    }              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,182,12,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,Dispatcher.Invoke(() =>              {                  urlTXT.Text = url;                  comicsURLsList.SelectedItems.Clear();                  try                  {                      if (browser.CoreWebView2 == null)                      {                          browser.Source = new Uri(url);                      }                      else                      {                          browser.CoreWebView2.Navigate(url);                      }                  }                  catch                  {                    }              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,150,20,M:System.Windows.Interop.HwndHost.Dispose,,,,,browser.Dispose();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,110,8,T:System.Windows.RoutedEventArgs,,,,,"private void AddBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,123,16,T:System.Windows.Controls.TextBox,,,,,comicNameTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,123,16,M:System.Windows.Controls.TextBox.Clear,,,,,comicNameTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,122,16,T:System.Windows.Controls.TextBox,,,,,authorTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,122,16,M:System.Windows.Controls.TextBox.Clear,,,,,authorTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,117,16,T:System.Windows.Window,,,,,if (Owner is MainWindow)                  {                      MainWindow.WriteBackup();                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,117,16,P:System.Windows.Window.Owner,,,,,if (Owner is MainWindow)                  {                      MainWindow.WriteBackup();                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,T:System.Windows.Controls.CheckBox,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,T:System.Windows.Controls.TextBox,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,P:System.Windows.Controls.TextBox.Text,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,T:System.Windows.Controls.TextBox,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,P:System.Windows.Controls.TextBox.Text,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,T:System.Windows.Controls.TextBox,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,114,16,P:System.Windows.Controls.TextBox.Text,,,,,"ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,112,12,T:System.Windows.Controls.TextBox,,,,,"if(int.TryParse(numberPageTXT.Text, out var pages))              {                  ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());                    if (Owner is MainWindow)                  {                      MainWindow.WriteBackup();                  }                    authorTXT.Clear();                  comicNameTXT.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\import\ImportWindows.xaml.cs,112,12,P:System.Windows.Controls.TextBox.Text,,,,,"if(int.TryParse(numberPageTXT.Text, out var pages))              {                  ComicUtility.MakeComic(urlTXT.Text, authorTXT.Text, comicNameTXT.Text, pages, this,                  isScan.IsChecked.GetValueOrDefault());                    if (Owner is MainWindow)                  {                      MainWindow.WriteBackup();                  }                    authorTXT.Clear();                  comicNameTXT.Clear();              }"
